id_cartorio,texto,estado,cidade,data
246,Processo de Compra e Venda: Terreno Rural de 48543m² passou de João Pedro Pinto (829.407.315-60) para Viana (25.041.768/0001-34).,SP,Santos,02/2024
271,Terreno Rural com 25297m² foi transferido de Nogueira (84.312.675/0001-66) para Aragão Gonçalves - ME (46.875.319/0001-61) através de Recuperação de Crédito.,SC,Blumenau,07/2023
112,Processo de Usucapião Extrajudicial: Casa de 188m² passou de Sr. Isaque Novaes (475.219.830-41) para Yan da Cruz (093.421.678-96).,PA,Ananindeua,03/2023
127,Terreno Rural de 48313m² transferido de Sousa (28.503.946/0001-90) para Eloah Pacheco (809.723.614-13) via Compra e Venda.,SE,Aracaju,11/2024
214,"Casa de 265m², Compra e Venda realizado entre Pastor - ME (53.826.904/0001-37) e Gustavo Henrique Câmara (317.246.098-31).",RO,Ji-Paraná,01/2024
182,Terreno Rural com 8214m² foi transferido de Bryan da Luz (756.284.091-11) para Lopes - EI (43.126.985/0001-09) através de Compra e Venda.,CE,Sobral,09/2024
90,Casa com 168m² foi transferido de Ian Carvalho (647.032.198-40) para Ngueira Gomes S/A (78.965.430/0001-35) através de Recuperação de Crédito.,DF,Brasília,05/2023
250,Processo de Recuperação de Crédito: Terreno Rural de 3895m² passou de Benício Siqueira (679.354.012-25) para Vinicius Ramos (051.629.783-02).,PI,Parnaíba,07/2023
115,Processo de Compra e Venda: Terreno Rural de 27057m² passou de Hadassa Moraes (301.974.256-07) para da Luz (49.320.586/0001-60).,AP,Santana,05/2024
276,"Casa de 248m², Compra e Venda realizado entre da Cunha Ltda. (78.249.310/0001-31) e Dr. Gustavo Henrique Pires (158.697.430-01).",MA,São Luís,09/2023
121,Processo de Recuperação de Crédito: Terreno Rural de 5585m² passou de Marcela Fernandes (534.127.698-19) para Vitor Nunes (654.702.391-52).,PE,Recife,06/2023
184,Casa de 51m² transferido de da Paz (18.509.743/0001-57) para Antonella Campos (142.538.067-08) via Compra e Venda.,PR,Curitiba,02/2025
109,Apartamento (233m²) transferido de Carvalho (63.042.879/0001-54) para Sr. Oliver Pires (718.436.502-07) por meio de Recuperação de Crédito.,RS,Caxias do Sul,05/2023
38,"Casa de 177m², Recuperação de Crédito realizado entre Mariane Viana (675.482.190-67) e da Cunha (92.174.053/0001-47).",PA,Belém,12/2024
188,"Apartamento de 275m², Recuperação de Crédito realizado entre Pimenta (94.568.270/0001-47) e Montenegro (71.368.902/0001-23).",SP,São Paulo,01/2025
78,Processo de Compra e Venda: Casa de 226m² passou de Cirino Ltda. (05.896.214/0001-01) para Correia Martins S.A. (49.560.738/0001-00).,TO,Araguaína,06/2024
243,"Apartamento de 76m², Compra e Venda realizado entre Maria Julia Andrade (610.523.984-05) e Cavalcante Ltda. (47.086.391/0001-72).",MT,Várzea Grande,11/2023
151,Apartamento com 148m² foi transferido de José Miguel Teixeira (753.296.104-43) para Emilly Caldeira (986.724.031-69) através de Recuperação de Crédito.,DF,Brasília,06/2024
39,Apartamento (227m²) transferido de Sra. Maitê Marques (267.890.341-96) para Rezende (73.251.968/0001-64) por meio de Compra e Venda.,PA,Ananindeua,01/2024
85,Terreno Rural com 14813m² foi transferido de João Miguel da Cunha (835.906.127-03) para Miguel Câmara (386.024.951-70) através de Compra e Venda.,TO,Araguaína,11/2024
60,Processo de Usucapião Extrajudicial: Casa de 98m² passou de das Neves Novaes S.A. (80.394.517/0001-41) para Cavalcante (42.895.076/0001-72).,RS,Caxias do Sul,01/2024
262,Casa de 201m² transferido de Sampaio (30.568.924/0001-50) para Mirella Melo (365.198.042-15) via Compra e Venda.,SP,Campinas,11/2023
72,Casa de 238m² transferido de Maysa Nascimento (305.967.428-00) para Rael da Costa (296.534.810-70) via Usucapião Extrajudicial.,SP,Campinas,08/2024
127,Casa com 131m² foi transferido de Sr. Alexandre Lopes (867.941.320-87) para da Cruz - EI (98.135.204/0001-34) através de Usucapião Extrajudicial.,SE,Aracaju,08/2024
36,Casa (116m²) transferido de Ayla da Paz (987.046.521-85) para Cirino (04.319.728/0001-31) por meio de Recuperação de Crédito.,MG,Uberlândia,06/2023
260,Processo de Recuperação de Crédito: Apartamento de 114m² passou de da Rocha (17.324.065/0001-95) para Anna Liz Correia (608.923.475-38).,GO,Anápolis,06/2023
309,Apartamento com 206m² foi transferido de Cunha - ME (02.846.391/0001-95) para Pacheco (71.092.684/0001-47) através de Compra e Venda.,RR,Rorainópolis,08/2023
140,Processo de Usucapião Extrajudicial: Terreno Rural de 13828m² passou de Dra. Emanuelly Alves (048.213.659-60) para Heloísa Sampaio (780.912.654-76).,MT,Rondonópolis,06/2024
270,Terreno Rural de 40584m² transferido de Léo Silveira (419.206.837-04) para Srta. Luara Borges (819.435.706-39) via Recuperação de Crédito.,CE,Sobral,08/2024
151,Casa de 117m² transferido de Souza da Mota - ME (05.197.832/0001-63) para Thales Silveira (019.346.572-80) via Recuperação de Crédito.,DF,Brasília,02/2024
11,Processo de Usucapião Extrajudicial: Apartamento de 97m² passou de Rocha (39.156.487/0001-31) para Novais S/A (84.295.710/0001-86).,AM,Parintins,08/2024
317,Processo de Compra e Venda: Apartamento de 121m² passou de Sales S.A. (@59.614.832/0001-40) para Ribeiro (74.160.385/0001-90).   ,MG,Juiz de Fora,11/2024
298,Terreno Rural com 20427m² foi transferido de Julia Santos (306.945.721-52) para Andrade (09.654.237/0001-60) através de Compra e Venda.,AM,Parintins,01/2025
142,Apartamento de 98m² transferido de Pereira (02.987.315/0001-08) para Moraes (58.432.190/0001-04) via Compra e Venda.,ES,Vila Velha,04/2023
352,Terreno Rural (4588m²) transferido de Silveira (29.135.864/0001-00) para Luiza Araújo (359.418.026-33) por meio de Compra e Venda.,RR,Caracaraí,05/2023
236,Terreno Rural com 9334m² foi transferido de Lopes Brito e Filhos (54.076.189/0001-25) para Srta. Luara Melo (687.012.549-01) através de Usucapião Extrajudicial.,BA,Feira de Santana,03/2023
351,"Casa de 144m², Compra e Venda realizado entre João Miguel Costa (495.728.301-04) e Dr. Léo Pinto (348.609.721-04).",PB,João Pessoa,03/2024
89,Terreno Rural (34919m²) transferido de da Rosa (34.975.680/0001-80) para Viana da Cruz e Filhos (82.301.574/0001-64) por meio de Usucapião Extrajudicial.,AL,Palmeira dos Índios,08/2024
134,Terreno Rural de 25446m² transferido de Marques e Filhos (91.872.650/0001-82) para Sr. Oliver Viana (195.247.306-34) via Compra e Venda.,GO,Anápolis,03/2023
242,Terreno Rural com 44717m² foi transferido de Fogaça (24.506.938/0001-46) para Porto (39.875.642/0001-70) através de Usucapião Extrajudicial.,AC,Sena Madureira,10/2024
53,Casa com 80m² foi transferido de Lima (07.438.126/0001-91) para Machado (89.023.576/0001-88) através de Usucapião Extrajudicial.,RJ,Rio de Janeiro,01/2025
354,"Casa de 259m², Compra e Venda realizado entre Rezende (90.532.641/0001-80) e Machado (61.520.489/0001-17).",TO,Palmas,11/2024
350,Processo de Compra e Venda: Apartamento de 254m² passou de Cassiano (86.397.412/0001-22) para Sra. Clara Cassiano (827.540.361-80).,PE,Caruaru,01/2024
127,Terreno Rural (19973m²) transferido de Dra. Maria Júlia da Costa (341.809.725-14) para Luiz Felipe da Luz (726.593.418-00) por meio de Recuperação de Crédito.,SE,Aracaju,01/2024
353,Casa (199m²) transferido de Albuquerque (70.128.465/0001-08) para Isaque Machado (471.293.806-40) por meio de Compra e Venda.   ,SP,Campinas,10/2023
302,Apartamento (56m²) transferido de Duarte e Filhos (9.246.081/0001-40) para Ana Lívia Cassiano (017.592.643-34) por meio de Compra e Venda.   ,MA,São Luís,03/2023
350,Apartamento de 138m² transferido de Freitas da Mata - ME (01.689.534/0001-30) para Borges (93.280.657/0001-30) via Recuperação de Crédito.,PE,Caruaru,01/2024
93,Terreno Rural com 14174m² foi transferido de Ana Cassiano (978.016.452-94) para Cassiano (25.964.381/0001-50) através de Usucapião Extrajudicial.,GO,Rio Verde,07/2023
267,Terreno Rural (8509m²) transferido de Otto Sousa (904.637.125-52) para João Lucas Nogueira (416.802.539-05) por meio de Usucapião Extrajudicial.,GO,Goiânia,04/2024
9,Terreno Rural de 4321m² transferido de Aurora da Costa (823.709.651-77) para Araújo (41.236.805/0001-16) via Usucapião Extrajudicial.,AP,Laranjal do Jari,12/2023
348,Apartamento de 57m² transferido de Otávio Sales (764.092.815-01) para Daniea Rocha (652.079.348-56) via Usucapião Extrajudicial.   ,ES,Vitória,12/2024
217,Apartamento com 128m² foi transferido de da Cruz (56.103.279/0001-93) para Isabel Moraes (543.802.761-71) através de Usucapião Extrajudicial.,TO,Gurupi,09/2023
186,Apartamento (92m²) transferido de Henry Costela (865.742.193-37) para Sarah Pimenta (054.867.129-01) por meio de Recuperação de Crédito.,DF,Brasília,01/2024
149,Processo de Recuperação de Crédito: Casa de 115m² passou de Noah Casa Grande (215.690.437-52) para Maria Luiza Araújo (759.216.438-82).,RO,Porto Velho,02/2024
127,Casa (139m²) transferido de Raul Fogaça (537.642.981-46) para da Paz e Filhos (03.451.798/0001-86) por meio de Compra e Venda.,SE,Aracaju,05/2023
114,Casa (173m²) transferido de Luana Casa Grande (915.280.376-77) para Sá (74.135.980/0001-76) por meio de Compra e Venda.,PR,Curitiba,11/2024
350,Casa (143m²) transferido de Pereira S/A (87.219.046/0001-84) para Cunha - EI (57.403.286/0001-73) por meio de Recuperação de Crédito.,PE,Caruaru,12/2023
178,"Apartamento de 127m², Recuperação de Crédito realizado entre Mariah Caldeira (479.302.851-97) e Barbosa (97.810.523/0001-35).",AC,Rio Branco,12/2023
137,Apartamento com 265m² foi transferido de Cirino (15.943.760/0001-00) para Henry Sampaio (205.163.897-77) através de Usucapião Extrajudicial.,MS,Três Lagoas,04/2023
161,Terreno Rural de 44119m² transferido de Maria Vitória da Mota (287.561.903-95) para Anthony Gabriel Rios (512.468.970-67) via Recuperação de Crédito.,MG,Uberlândia,08/2024
107,"Terreno Rural de 16119m², Compra e Venda realizado entre Francisco Caldeira (619.724.538-82) e Vieira e Filhos (98.247.05/0001-05).",RN,Parnamirim,03/2024
110,"Terreno Rural de 19524m², Recuperação de Crédito realizado entre Fogaça (94.052.673/0001-39) e Gael Albuquerque (452.036.978-92).",PR,Curitiba,12/2024
332,Apartamento (290m²) transferido de Rocha (71.936.548/0001-96) para Oliveira (94.156.873/0001-31) por meio de Compra e Venda.,SP,Santos,10/2023
264,Casa de 251m² transferido de Abreu S.A. (74.862.105/0001-96) para Cavalcanti (36.781.425/0001-22) via Usucapião Extrajudicial.,PE,Recife,04/2023
317,Terreno Rural com 34534m² foi transferido de Bruno Silveira (963.475.012-52) para Siqueira (13.879.562/0001-07) através de Recuperação de Crédito.,MG,Juiz de Fora,08/2024
78,Processo de Usucapião Extrajudicial: Terreno Rural de 29787m² passou de Luiz Felipe Rezende (258.731.694-46) para Sr. Bruno Teixeira (045.816.239-60).,TO,Araguaína,12/2024
204,Apartamento com 142m² foi transferido de Ravy Silva (075.693.248-38) para Costela - ME (48.539.621/0001-74) através de Compra e Venda.,DF,Brasília,07/2024
21,Apartamento (157m²) transferido de Sousa (38.124.960/0001-36) para Dra. Melissa Carvalho (124.608.395-70) por meio de Usucapião Extrajudicial.,ES,Vila Velha,01/2025
282,Terreno Rural de 43580m² transferido de Vieira e Filhos (45.270.183/0001-01) para Maria Liz Sá (427.380.519-79) via Compra e Venda.,ES,Vitória,09/2023
209,Casa com 195m² foi transferido de Costela (25.041.637/0001-57) para da Costa (12.984.560/0001-07) através de Recuperação de Crédito.,MT,Cuiabá,10/2024
192,Processo de Recuperação de Crédito: Casa de 233m² passou de Nogueira (35.042.786/0001-94) para Bernardo Nunes (950.687.412-30).,DF,Brasília,01/2024
44,"Terreno Rural de 12950m², Compra e Venda realizado entre Machado (56.384.920/0001-05) e Fernandes (12.570.346/0001-04).",PR,Curitiba,06/2023
39,Processo de Usucapião Extrajudicial: Casa de 75m² passou de Farias Ltda. (92.736.401/0001-22) para Yuri Ferreira (190.534.687-57).,PA,Ananindeua,08/2023
288,Terreno Rural de 4185m² transferido de Ana Beatriz da Mata (290.714.563-07) para Camila Montenegro (935.847.026-74) via Compra e Venda.,TO,Gurupi,01/2024
319,Processo de Recuperação de Crédito: Apartamento de 190m² passou de Cauã das Neves (175.203.864-90) para Rezende Costela S/A (97.348.261/0001-39).,RR,Rorainópolis,09/2023
55,Processo de Usucapião Extrajudicial: Terreno Rural de 29427m² passou de Isaque Rodrigues (746.210.895-01) para Marcos Vinicius Martins (352.648.971-82).,RJ,Petrópolis,02/2023
293,Apartamento de 225m² transferido de Ravi Nascimento (874.539.102-50) para Srta. Ana Luiza Costela (950.124.378-88) via Usucapião Extrajudicial.,AM,Itacoatiara,10/2024
171,Processo de Compra e Venda: asa de 188m² passou de Maria Fernanda da Conceição (694.270.183-13) para Cardoso (53.816.942/0001-09).,MS,Campo Grande,02/2023
282,"Apartamento de 228m², Recuperação de Crédito realizado entre Erick Cirino (276.140.983-31) e Sr. Raul Marques (125.937.804-79).",ES,Vitória,07/2023
325,Terreno Rural com 34962m² foi transferido de Sampaio e Filhos (10.728.345/0001-10) para Caleb Nunes (679.501.283-21) através de Compra e Venda.,MA,Imperatriz,12/2023
354,Apartamento (173m²) transferido de João Guilherme Gomes (890.236.145-42) para Agatha da Luz (134.927.605-70) por meio de Recuperação de Crédito.,TO,Palmas,08/2023
146,"Terreno Rural de 11045m², Compra e Venda realizado entre Sales (16.975.230/0001-06) e Nina Montenegro (982.547.603-65).",PR,Curitiba,10/2023
304,Terreno Rural de 4695m² transferid&o de Correia (01.726.493/0001-04) para Pacheco (10.793.452/0001-21) via Usucapião Extrajuicial.,BA,Salvador,10/2023
337,Casa de 111m² transferido de Maria Alice da Costa (840.957.236-29) para Pastor (31.256.048/0001-99) via Usucapião Extrajudicial.,MA,São Luís,10/2024
224,Casa de 85m² transferido de Martins Rodrigues - EI (40.263.875/0001-09) para Jesus Barbosa e Filhos (23.950.641/0001-02) via Recuperação de Crédito.,GO,Anápolis,02/2024
200,Apartamento com 135m² foi transferido de Costela (42.317.509/0001-02) para Pimenta (76.528.103/0001-90) através de Usucapião Extrajudicial.,AP,Macapá,11/2023
23,Terreno Rural de 22841m² transferido de Moreira Ltda. (89.327.541/0001-32) para Aylla Guerra (873.420.695-74) via Usucapião Extrajudicial.,GO,Goiânia,07/2023
335,Processo de Usucapião Extrajudicial: Casa de 64m² passou de Júlia Souza (958.372.046-10) para Isaque da Luz (192.687.054-94).,BA,Salvador,04/2024
177,Terreno Rural com 34835m² foi transferido de Marques Ltda. (40.768.913/0001-77) para Ian Guerra (718.249.053-60) através de Recuperação de Crédito.,PR,Curitiba,07/2023
355,Processo de Compra e Venda: Terreno Rural de 20033m² passou de da Rocha da Mota e Filhos (18.574.390/0001-79) para Porto - ME (05.186.932/0001-94).,MG,Belo Horizonte,09/2023
126,Apartamento (188m²) transferido de da Cunha (70.946.852/0001-51) para Sousa e Filhos (61.073.425/0001-15) por meio de Usucapião Extrajudicial.,AP,Macapá,05/2024
19,"Apartamento de 198m², Compra e Venda realizado entre Manuela Fernandes (387.201.456-08) e Ayla Costa (865.019.274-20).",DF,Brasília,11/2024
238,Terreno Rural com 41429m² foi transferido de Giovanna Farias (920.534.876-74) para Valentina Machado (280.761.453-17) através de Compra e Venda.,PI,Teresina,03/2023
33,Casa com 121m² foi transferido de Kevin Nunes (410.296.385-51) para Pastor Ltda. (13.867.549/0001-20) através de Usucapião Extrajudicial.,MS,Dourados,01/2024
300,Apartamento (54m²) trasferido de Srta. Clarice Abreu (684.130.275-35) para Carlos Eduardo Ferreira (516.780.423-07$) por meio de Usucapião Extrajudicial.,GO,Rio Verde,01/2024
213,Casa com 190m² foi transferido de Augusto Dias (740.958.213-88) para Costa Carvalho - EI (74.968.501/0001-00) através de Recuperação de Crédito.,RS,Porto Alegre,03/2024
335,Processo de Usucapião Extrajudicial: Casa de 160m² passou de Lima Machado - ME (09.365.174/0001-22) para Lopes das Neves - EI (74.932.680/0001-18).,BA,Salvador,08/2024
210,Casa de 107m² transferido de Matheus Ferreira (672.809.513-68) para Nunes (78.509.216/0001-74) via Recuperação de Crédito.,PR,Maringá,04/2023
7,Terreno Rural de 36400m² transferido de Souza da Mota S.A. (81.459.073/0001-48) para Sra. Gabrielly Pereira (094.831.756-66) via Compra e Venda.,AP,Macapá,03/2024
39,Proceso de Recuperação de Crédito: Casa de 62m² passou de Caldeira (34.529.018/0001-05) para Dra.@ Ana Júlia Lima (237.064.851-17).   ,PA,Ananindeua,12/2023
167,Processo de Recuperação de Crédito: Apartamento de 106m² passou de Bianca Ribeiro (057.498.163-20) para Sr. Enrico Pereira (816.420.795-02).,MG,Belo Horizonte,08/2024
199,Casa com 286m² foi transferido de Sales (63.754.912/0001-79) para Ana Guerra (927.350.841-32) através de Compra e Venda.,SC,Joinville,04/2023
348,Processo de Recuperação de Crédito: Casa de 108m² passou de Sampaio S.A. (40.189.536/0001-11) para Mariana Cirino (371.428.569-55).   ,ES,Vitória,01/2025
247,Processo de Recuperação de Crédito: Apartamento de 286² passou de Farias Ltda. (42.957.081/0001-62) para Igor Dias (526.437.091-52).,SC,Blumenau,02/2024
106,Terreno Rural (17155m²) transferido de Miguel Aragão (239.754.180-79) para Pedro Henrique Guerra (574.182.936-82) por meio de Usucapião Extrajudicial.,SC,Joinville,05/2024
133,Casa de 126m² transferido de Pereira - EI (43.087.169/0001-33) para Maya Ribeiro (427.531.69-37) via %Compra e Venda.,PA,Ananindeua,02/2023
357,Terreno Rural com 26444m² foi transferido de Davi Luiz Abreu (508.649.723-00) para Dra. Allana Borges (845.639.271-55) através de Usucapião Extrajudicial.,PB,João Pessoa,04/2023
